1594319954.369821,out2,1,b,pressed
1594319954.657326,out2,1,a,pressed
1594319982.078492,out2,1,b,pressed
1594319982.242708,out2,1,a,pressed
1594320048.859524,out2,1,b,pressed
1594320048.906958,out2,1,a,pressed
1594320745.852893,out2,1,b,pressed
1594320750.987218,out2,1,b,pressed
1594320751.135876,out2,1,a,pressed
1594321098.883819,out2,1,a,pressed
1594321099.090590,out2,1,b,pressed
1594321121.382765,out2,1,b,pressed
1594321121.902934,out2,1,a,pressed
1594321319.785329,out2,1,b,pressed
1594321319.907902,out2,1,a,pressed
1594321332.334052,out2,1,b,pressed
1594321332.549593,out2,1,a,pressed
1594327979.783130,out2,1,b,pressed
1594327979.929369,out2,1,a,pressed
1594327979.955969,out2,1,b,released
1594327980.092575,out2,1,a,released
1594327985.802065,out2,1,a,pressed
1594327985.852371,out2,1,b,pressed
1594327985.903974,out2,1,a,released
1594327986.030838,out2,1,b,released
1594327999.031995,out2,1,b,pressed
1594327999.171283,out2,1,a,pressed
1594327999.200114,out2,1,b,released
1594327999.336736,out2,1,a,released
1594328024.660430,out2,1,b,pressed
1594328024.812608,out2,1,b,released
1594328040.427632,out2,1,a,pressed
1594328040.522036,out2,1,a,released
1594328040.658457,out2,1,b,pressed
1594328040.815883,out2,1,b,released
1594328063.801958,out2,1,b,pressed
1594328064.084510,out2,1,b,released
1594328064.108431,out2,1,a,pressed
1594328064.204706,out2,1,a,released
1594328196.427637,out2,1,a,pressed
1594328196.554079,out2,1,b,pressed
1594328196.663134,out2,1,a,released
1594328196.825971,out2,1,b,released
1594328231.967120,out2,1,b,pressed
1594328231.991322,out2,1,a,pressed
1594328232.034386,out2,1,b,released
1594328232.053334,out2,1,a,released
1594328392.654305,out2,1,a,pressed
1594328392.884358,out2,1,b,pressed
1594328393.010241,out2,1,a,released
1594328393.229553,out2,1,b,released
1594328404.763576,out2,1,a,pressed
1594328404.855911,out2,1,b,pressed
1594328404.934593,out2,1,a,released
1594328405.051813,out2,1,b,released
1594328498.497701,out2,1,b,pressed
1594328498.686516,out2,1,a,pressed
1594328498.708423,out2,1,b,released
1594328498.849716,out2,1,a,released
1594328828.755755,out2,1,a,pressed
1594328829.496231,out2,1,a,released
1594328833.328695,out2,1,a,pressed
1594328834.662648,out2,1,a,released
1594328834.792996,out2,1,a,pressed
1594328835.990575,out2,1,a,released
1594328847.145630,out2,1,a,pressed
1594328847.257595,out2,1,b,pressed
1594328847.277865,out2,1,a,released
1594328847.653502,out2,1,b,released
