1594319745.379521,in,1,b,pressed
1594319745.501675,in,1,b,pressed
1594319745.506612,in,1,a,pressed
1594319745.820581,in,1,b,pressed
1594319745.993755,in,1,a,pressed
1594319746.186211,in,1,b,pressed
1594319746.424627,in,1,a,pressed
1594319753.429766,in,1,b,pressed
1594319753.791324,in,1,a,pressed
1594319754.025422,in,1,b,pressed
1594319754.225372,in,1,a,pressed
1594319754.435788,in,1,b,pressed
1594319754.618575,in,1,a,pressed
1594319754.762121,in,1,b,pressed
1594319754.963751,in,1,a,pressed
1594319755.114038,in,1,b,pressed
1594319755.306175,in,1,a,pressed
1594319755.475312,in,1,b,pressed
1594319755.675744,in,1,b,pressed
1594319755.683338,in,1,a,pressed
1594319755.689572,in,1,b,pressed
1594319755.898123,in,1,b,pressed
1594319756.116666,in,1,a,pressed
1594319756.308542,in,1,b,pressed
1594319756.532086,in,1,a,pressed
1594319756.826220,in,1,b,pressed
1594319757.249287,in,1,a,pressed
1594319757.509726,in,1,b,pressed
1594319757.768230,in,1,a,pressed
1594319758.219573,in,1,b,pressed
1594319758.575553,in,1,a,pressed
1594319758.826794,in,1,b,pressed
1594319758.999745,in,1,b,pressed
1594319759.084789,in,1,a,pressed
1594319759.290149,in,1,b,pressed
1594319759.512911,in,1,a,pressed
1594319759.735319,in,1,b,pressed
1594319759.989333,in,1,a,pressed
1594319760.298896,in,1,b,pressed
1594319760.564901,in,1,a,pressed
1594319760.637316,in,1,b,pressed
1594319760.858270,in,1,b,pressed
1594319762.575217,in,1,b,pressed
1594319762.656567,in,1,a,pressed
1594319763.375416,in,1,b,pressed
1594319763.736906,in,1,b,pressed
1594319764.268848,in,1,b,pressed
1594319764.432246,in,1,b,pressed
1594319764.748828,in,1,b,pressed
1594319764.909912,in,1,b,pressed
1594319765.092762,in,1,b,pressed
1594319765.255792,in,1,b,pressed
1594319765.377036,in,1,b,pressed
1594319765.450805,in,1,b,pressed
1594319765.597909,in,1,b,pressed
1594319774.635199,in,1,a,pressed
1594319774.797762,in,1,b,pressed
1594319778.147707,in,1,b,pressed
1594319778.331384,in,1,a,pressed
1594319781.220783,in,1,a,pressed
1594319781.329723,in,1,b,pressed
1594319784.849959,in,1,b,pressed
1594319785.105921,in,1,a,pressed
1594319786.955901,in,1,a,pressed
1594319787.150078,in,1,b,pressed
1594319791.267323,in,1,b,pressed
1594319791.880919,in,1,a,pressed
1594319799.360546,in,1,a,pressed
1594319799.534204,in,1,b,pressed
1594319801.038217,in,1,a,pressed
1594319801.154867,in,1,b,pressed
1594319805.752922,in,1,b,pressed
1594319806.067128,in,1,a,pressed
1594319807.075159,in,1,b,pressed
1594319807.289025,in,1,a,pressed
1594319809.802877,in,1,a,pressed
1594319810.547162,in,1,b,pressed
1594319810.839495,in,1,b,pressed
1594319813.057273,in,1,b,pressed
1594319817.301654,in,1,b,pressed
1594319817.612633,in,1,b,pressed
1594319817.619746,in,1,a,pressed
1594319820.181099,in,1,a,pressed
1594319820.462943,in,1,b,pressed
1594319825.833050,in,1,b,pressed
1594319826.129617,in,1,b,pressed
1594319826.135047,in,1,a,pressed
1594319831.281084,in,1,a,pressed
1594319831.615809,in,1,b,pressed
1594319836.888458,in,1,b,pressed
1594319837.135182,in,1,a,pressed
1594319843.188670,in,1,a,pressed
1594319843.455236,in,1,b,pressed
1594319847.702367,in,1,b,pressed
1594319848.032626,in,1,a,pressed
1594319951.465959,in,1,a,pressed
1594319951.634879,in,1,b,pressed
1594319956.550976,in,1,b,pressed
1594319962.572573,in,1,b,pressed
1594319962.808142,in,1,a,pressed
1594319967.271931,in,1,a,pressed
1594319967.638047,in,1,b,pressed
1594319972.651815,in,1,b,pressed
1594319972.892272,in,1,a,pressed
1594319975.841867,in,1,a,pressed
1594319976.245061,in,1,b,pressed
1594319980.454802,in,1,b,pressed
1594319980.756682,in,1,a,pressed
1594319980.837358,in,1,b,pressed
1594319984.491413,in,1,a,pressed
1594319984.576261,in,1,b,pressed
1594319988.501050,in,1,b,pressed
1594319988.812603,in,1,a,pressed
1594319988.868523,in,1,b,pressed
1594319993.804908,in,1,a,pressed
1594319994.061238,in,1,b,pressed
1594319997.927913,in,1,b,pressed
1594319998.220665,in,1,b,pressed
1594319998.334470,in,1,a,pressed
1594320001.708659,in,1,a,pressed
1594320002.173144,in,1,b,pressed
1594320006.466133,in,1,b,pressed
1594320006.741126,in,1,a,pressed
1594320006.776624,in,1,b,pressed
1594320094.959943,in,1,a,pressed
1594320095.133811,in,1,b,pressed
1594320100.123706,in,1,b,pressed
1594320100.305327,in,1,a,pressed
1594320103.905613,in,1,a,pressed
1594320103.972173,in,1,b,pressed
1594320108.660499,in,1,b,pressed
1594320109.022493,in,1,a,pressed
1594320109.930838,in,1,b,pressed
1594320111.873435,in,1,b,pressed
1594320112.338281,in,1,a,pressed
1594320113.339836,in,1,b,pressed
1594320115.822060,in,1,b,pressed
1594320116.112188,in,1,a,pressed
1594320117.324858,in,1,b,pressed
1594320119.527742,in,1,b,pressed
1594320119.778877,in,1,a,pressed
1594320121.158724,in,1,b,pressed
1594320123.851723,in,1,b,pressed
1594320124.135842,in,1,a,pressed
1594320127.900402,in,1,a,pressed
1594320127.961415,in,1,b,pressed
1594320128.586109,in,1,b,pressed
1594320132.567112,in,1,b,pressed
1594320134.151049,in,1,a,pressed
1594320880.803784,in,1,a,pressed
1594320882.190689,in,1,b,pressed
1594320883.360673,in,1,a,pressed
1594320887.345297,in,1,a,pressed
1594320889.117265,in,1,a,pressed
1594320970.458995,in,1,b,pressed
1594320970.819642,in,1,a,pressed
1594320971.381642,in,1,a,pressed
1594320971.618791,in,1,b,pressed
1594320971.946692,in,1,b,pressed
1594320972.125825,in,1,a,pressed
1594320972.458280,in,1,b,pressed
1594320981.594404,in,1,b,pressed
1594320981.741048,in,1,b,pressed
1594320981.755070,in,1,a,pressed
1594320982.228439,in,1,a,pressed
1594320982.502995,in,1,b,pressed
1594320982.833512,in,1,a,pressed
1594320983.181710,in,1,b,pressed
1594320983.501113,in,1,b,pressed
1594320983.965258,in,1,a,pressed
1594320984.163227,in,1,a,pressed
1594320984.394225,in,1,a,pressed
1594320984.658633,in,1,b,pressed
1594320984.871508,in,1,a,pressed
1594320985.079286,in,1,b,pressed
1594320985.273399,in,1,a,pressed
1594320985.465491,in,1,b,pressed
1594320985.646070,in,1,a,pressed
1594320985.834621,in,1,b,pressed
1594320986.025151,in,1,a,pressed
1594320986.239091,in,1,b,pressed
1594320986.451946,in,1,a,pressed
1594320986.654458,in,1,b,pressed
1594320986.863596,in,1,a,pressed
1594320987.143980,in,1,b,pressed
1594320987.472069,in,1,b,pressed
1594320987.696503,in,1,a,pressed
1594320987.884229,in,1,b,pressed
1594320988.073113,in,1,a,pressed
1594320988.270287,in,1,b,pressed
1594320988.284825,in,1,b,pressed
1594320988.469545,in,1,a,pressed
1594320988.663216,in,1,b,pressed
1594320988.850432,in,1,a,pressed
1594320989.161070,in,1,b,pressed
1594320989.650672,in,1,b,pressed
1594320989.840662,in,1,a,pressed
1594320990.046129,in,1,b,pressed
1594320990.339670,in,1,a,pressed
1594320990.660505,in,1,a,pressed
1594320990.853147,in,1,b,pressed
1594320991.076142,in,1,a,pressed
1594320991.271881,in,1,b,pressed
1594320991.498883,in,1,a,pressed
1594320991.714041,in,1,b,pressed
1594320991.954266,in,1,a,pressed
1594320992.210088,in,1,b,pressed
1594320992.560733,in,1,a,pressed
1594320992.793946,in,1,b,pressed
1594320993.063893,in,1,a,pressed
1594320993.263778,in,1,b,pressed
1594320993.425341,in,1,a,pressed
1594320993.588853,in,1,b,pressed
1594320993.873018,in,1,a,pressed
1594320994.075561,in,1,b,pressed
1594320994.324465,in,1,a,pressed
1594320994.578076,in,1,b,pressed
1594320994.838024,in,1,a,pressed
1594320995.077633,in,1,b,pressed
1594320995.321272,in,1,a,pressed
1594320995.709666,in,1,b,pressed
1594320996.238625,in,1,b,pressed
1594320996.420096,in,1,a,pressed
1594320996.993778,in,1,b,pressed
1594320997.455670,in,1,a,pressed
1594320997.879015,in,1,b,pressed
1594320997.962617,in,1,a,pressed
1594320998.276075,in,1,a,pressed
1594320998.666519,in,1,b,pressed
1594320998.678319,in,1,b,pressed
1594320999.026676,in,1,a,pressed
1594320999.380682,in,1,b,pressed
1594320999.715443,in,1,a,pressed
1594321000.052519,in,1,b,pressed
1594321000.559921,in,1,a,pressed
1594321001.007947,in,1,b,pressed
1594321001.645578,in,1,a,pressed
1594321002.107641,in,1,b,pressed
1594321002.608734,in,1,a,pressed
1594321003.258037,in,1,b,pressed
1594321003.921564,in,1,a,pressed
1594321005.890780,in,1,b,pressed
1594321006.398977,in,1,a,pressed
1594321006.837099,in,1,b,pressed
1594321007.198433,in,1,a,pressed
1594321007.572600,in,1,b,pressed
1594321007.833329,in,1,a,pressed
1594321008.505491,in,1,b,pressed
1594321008.751897,in,1,a,pressed
1594321009.340895,in,1,b,pressed
1594321009.580682,in,1,a,pressed
1594321010.153569,in,1,b,pressed
1594321010.398898,in,1,a,pressed
1594321011.012201,in,1,b,pressed
1594321011.401612,in,1,a,pressed
1594321011.908967,in,1,b,pressed
1594321012.270101,in,1,a,pressed
1594321012.686793,in,1,b,pressed
1594321012.977349,in,1,a,pressed
1594321013.296940,in,1,b,pressed
1594321013.487322,in,1,a,pressed
1594321013.657994,in,1,b,pressed
1594321013.879574,in,1,a,pressed
1594321014.558447,in,1,b,pressed
1594321015.030676,in,1,a,pressed
1594321015.560597,in,1,b,pressed
1594321015.777940,in,1,a,pressed
1594321016.413223,in,1,b,pressed
1594321016.702282,in,1,a,pressed
1594321017.283529,in,1,b,pressed
1594321017.566308,in,1,a,pressed
1594321022.232381,in,1,a,pressed
1594321022.477981,in,1,b,pressed
1594321022.679646,in,1,a,pressed
1594321022.894827,in,1,b,pressed
1594321023.104354,in,1,a,pressed
1594321023.331662,in,1,b,pressed
1594321023.548340,in,1,a,pressed
1594321023.775491,in,1,b,pressed
1594321024.035050,in,1,a,pressed
1594321024.273709,in,1,b,pressed
1594321024.516511,in,1,a,pressed
1594321024.790025,in,1,b,pressed
1594321025.013212,in,1,a,pressed
1594321025.278894,in,1,b,pressed
1594321025.716146,in,1,b,pressed
1594321025.980661,in,1,a,pressed
1594321026.246758,in,1,b,pressed
1594321026.570582,in,1,a,pressed
1594321026.653147,in,1,b,pressed
1594321026.851195,in,1,b,pressed
1594321027.097033,in,1,a,pressed
1594321027.363893,in,1,b,pressed
1594321027.555532,in,1,a,pressed
1594321027.840166,in,1,b,pressed
1594321027.943315,in,1,a,pressed
1594321027.956923,in,1,a,pressed
1594321028.290365,in,1,b,pressed
1594321028.735745,in,1,b,pressed
1594321029.223574,in,1,a,pressed
1594321029.996840,in,1,b,pressed
1594321031.541829,in,1,b,pressed
1594321032.701139,in,1,b,pressed
1594321033.432595,in,1,a,pressed
1594321034.111577,in,1,a,pressed
1594321034.449346,in,1,b,pressed
1594321034.894346,in,1,a,pressed
1594321035.308291,in,1,b,pressed
1594321035.621789,in,1,a,pressed
1594321035.959579,in,1,b,pressed
1594321036.267978,in,1,a,pressed
1594321036.522254,in,1,b,pressed
1594321036.745087,in,1,a,pressed
1594321036.969925,in,1,b,pressed
1594321037.164956,in,1,a,pressed
1594321037.401301,in,1,b,pressed
1594321037.887795,in,1,b,pressed
1594321038.085481,in,1,a,pressed
1594321038.326442,in,1,b,pressed
1594321038.713349,in,1,a,pressed
1594321038.933770,in,1,b,pressed
1594321039.135744,in,1,a,pressed
1594321039.336244,in,1,b,pressed
1594321039.506658,in,1,a,pressed
1594321039.704291,in,1,b,pressed
1594321039.885341,in,1,a,pressed
1594321040.075899,in,1,b,pressed
1594321040.210170,in,1,a,pressed
1594321040.415856,in,1,b,pressed
1594321040.479467,in,1,b,pressed
1594321101.568679,in,1,b,pressed
1594321101.947331,in,1,a,pressed
1594321102.554419,in,1,a,pressed
1594321102.731832,in,1,b,pressed
1594321103.038945,in,1,a,pressed
1594321103.284150,in,1,b,pressed
1594321103.626885,in,1,a,pressed
1594321104.041012,in,1,b,pressed
1594321104.419898,in,1,a,pressed
1594321104.839678,in,1,b,pressed
1594321105.278830,in,1,a,pressed
1594321105.694645,in,1,b,pressed
1594321106.150604,in,1,a,pressed
1594321106.541045,in,1,b,pressed
1594321107.082516,in,1,a,pressed
1594321107.750996,in,1,b,pressed
1594321108.118946,in,1,a,pressed
1594321108.567963,in,1,b,pressed
1594321108.889019,in,1,a,pressed
1594321109.284295,in,1,b,pressed
1594321109.607415,in,1,a,pressed
1594321110.105162,in,1,b,pressed
1594321110.735921,in,1,a,pressed
1594321111.499693,in,1,a,pressed
1594321111.945087,in,1,a,pressed
1594321112.400033,in,1,b,pressed
1594321113.122806,in,1,a,pressed
1594321113.591768,in,1,b,pressed
1594321114.090433,in,1,a,pressed
1594321114.808176,in,1,b,pressed
1594321115.273709,in,1,a,pressed
1594321115.968252,in,1,b,pressed
1594321116.142161,in,1,a,pressed
1594321116.487012,in,1,a,pressed
1594321117.153613,in,1,b,pressed
1594321117.735492,in,1,a,pressed
1594321118.351722,in,1,b,pressed
1594321118.929886,in,1,a,pressed
1594321119.353079,in,1,b,pressed
1594321119.650203,in,1,a,pressed
1594321119.850063,in,1,b,pressed
1594321132.097947,in,1,b,pressed
1594321132.216726,in,1,a,pressed
1594321132.232188,in,1,b,pressed
1594321132.575269,in,1,b,pressed
1594321132.852142,in,1,a,pressed
1594321133.124985,in,1,b,pressed
1594321133.404950,in,1,a,pressed
1594321133.818484,in,1,b,pressed
1594321134.120139,in,1,a,pressed
1594321134.441441,in,1,b,pressed
1594321134.751833,in,1,a,pressed
1594321135.158653,in,1,b,pressed
1594321135.488952,in,1,b,pressed
1594321135.511416,in,1,b,pressed
1594321135.516968,in,1,a,pressed
1594321135.927459,in,1,b,pressed
1594321136.188631,in,1,a,pressed
1594321136.441869,in,1,b,pressed
1594321136.694078,in,1,a,pressed
1594321136.923406,in,1,b,pressed
1594321137.221161,in,1,a,pressed
1594321137.431926,in,1,b,pressed
1594321137.643939,in,1,a,pressed
1594321137.864564,in,1,b,pressed
1594321138.122760,in,1,a,pressed
1594321138.370926,in,1,b,pressed
1594321138.589621,in,1,a,pressed
1594321153.230141,in,1,b,pressed
1594321153.439840,in,1,a,pressed
1594321153.687176,in,1,b,pressed
1594321153.925006,in,1,a,pressed
1594321154.156655,in,1,b,pressed
1594321154.402972,in,1,a,pressed
1594321154.638734,in,1,b,pressed
1594321155.887565,in,1,b,pressed
1594321156.148736,in,1,a,pressed
1594321157.183865,in,1,b,pressed
1594321157.360788,in,1,a,pressed
1594321157.709708,in,1,b,pressed
1594321158.024799,in,1,a,pressed
1594321158.358260,in,1,b,pressed
1594321158.763891,in,1,a,pressed
1594321159.290871,in,1,b,pressed
1594321159.514423,in,1,a,pressed
1594321159.728551,in,1,b,pressed
1594321159.900512,in,1,a,pressed
1594321160.078602,in,1,b,pressed
1594321558.769000,in,1,b,pressed
1594321560.562483,in,1,a,pressed
1594321561.050784,in,1,b,pressed
1594321562.477653,in,1,b,pressed
1594321562.945506,in,1,b,pressed
1594321578.151795,in,1,b,pressed
1594321578.415662,in,1,a,pressed
1594321582.576389,in,1,b,pressed
1594321582.804437,in,1,a,pressed
1594321582.862958,in,1,b,pressed
1594322589.519749,in,1,a,pressed
1594322590.155450,in,1,b,pressed
1594322595.907522,in,1,a,pressed
1594322597.203174,in,1,a,pressed
1594322597.788252,in,1,a,pressed
1594322908.744613,in,1,a,pressed
1594322909.007299,in,1,b,pressed
1594322910.684173,in,1,b,pressed
1594322911.328445,in,1,a,pressed
1594322911.860067,in,1,a,pressed
1594323166.022532,in,1,a,pressed
1594323166.256953,in,1,b,pressed
1594323169.815115,in,1,b,pressed
1594323170.136446,in,1,a,pressed
1594323173.480829,in,1,a,pressed
1594323173.580998,in,1,b,pressed
1594323177.533350,in,1,b,pressed
1594323177.653378,in,1,a,pressed
1594323177.866415,in,1,a,pressed
1594323214.997144,in,1,b,pressed
1594323215.038633,in,1,a,pressed
1594323255.668049,in,1,b,pressed
1594323255.921588,in,1,a,pressed
1594323852.359722,in,1,a,pressed
1594323853.055602,in,1,b,pressed
1594323853.157485,in,1,a,pressed
1594323856.166666,in,1,a,pressed
1594323856.215181,in,1,b,pressed
1594323856.364828,in,1,a,pressed
1594323857.120483,in,1,a,pressed
1594323858.306958,in,1,a,pressed
1594323858.517187,in,1,a,pressed
1594323975.219535,in,1,a,pressed
1594323975.811980,in,1,a,pressed
1594323977.225645,in,1,a,pressed
1594323978.741010,in,1,a,pressed
1594323981.670956,in,1,a,pressed
1594419961.934950,in,1,a,pressed
1594419962.328057,in,1,b,pressed
1594419963.085067,in,2,a,pressed
1594419963.642447,in,2,b,pressed
1594419963.673314,in,2,b,pressed
1594419964.358667,in,3,a,pressed
1594419964.723827,in,3,b,pressed
1594419972.643052,in,1,a,pressed
1594419972.892624,in,1,a,pressed
1594419973.247736,in,1,b,pressed
1594419978.030757,in,1,b,pressed
1594419978.212069,in,1,a,pressed
1594419981.931864,in,1,a,pressed
1594419982.494619,in,1,b,pressed
1594419987.118041,in,1,b,pressed
1594419987.321202,in,1,a,pressed
1594419991.051908,in,1,a,pressed
1594419991.565699,in,1,b,pressed
1594419996.317392,in,1,b,pressed
1594419996.522150,in,1,a,pressed
1594420000.294224,in,1,a,pressed
1594420000.999706,in,1,b,pressed
1594420005.609333,in,1,b,pressed
1594420005.776008,in,1,a,pressed
1594420009.643245,in,1,a,pressed
1594420010.154912,in,1,b,pressed
1594420014.458771,in,1,b,pressed
1594420014.641376,in,1,a,pressed
1594420018.485367,in,1,a,pressed
1594420019.000913,in,1,b,pressed
1594420024.104042,in,1,b,pressed
1594420024.291744,in,1,a,pressed
1594420028.140028,in,1,a,pressed
1594420028.727787,in,1,b,pressed
1594420032.916224,in,1,b,pressed
1594420033.093100,in,1,a,pressed
1594420036.675000,in,1,a,pressed
1594420037.358509,in,1,b,pressed
1594420041.959788,in,1,b,pressed
1594420042.132049,in,1,a,pressed
1594420045.918050,in,1,a,pressed
1594420046.541844,in,1,b,pressed
1594420050.939918,in,1,b,pressed
1594420051.139299,in,1,a,pressed
1594420054.822595,in,1,a,pressed
1594420055.449430,in,1,b,pressed
1594420058.848914,in,1,b,pressed
1594420059.054355,in,1,a,pressed
