1595387181.831127,1595387181.527000,sys,1,"2020-07-22 10:07:21",1,1
1595387183.781986,1595387183.477000,sys,1,"2020-07-22 10:07:23",1,1
1595387184.283130,1595387184.280000,sys,1,"2020-07-22 10:07:24",1,1
1595387185.037791,1595387184.734000,sys,1,"2020-07-22 10:07:25",1,1
1595387185.258231,1595387184.954000,sys,1,"2020-07-22 10:07:25",1,1
1595387185.339149,1595387185.176000,sys,1,"2020-07-22 10:07:25",1,1
1595387185.481741,1595387185.361000,sys,1,"2020-07-22 10:07:25",1,1
1595387185.665387,1595387185.534000,sys,1,"2020-07-22 10:07:25",1,1
1595387187.291575,1595387186.987000,sys,1,"2020-07-22 10:07:27",1,1
1595387187.532918,1595387187.229000,sys,1,"2020-07-22 10:07:27",1,1
1595387187.600758,1595387187.455000,sys,1,"2020-07-22 10:07:27",1,1
1595387187.760330,1595387187.656000,sys,1,"2020-07-22 10:07:27",1,1
1595387259.334087,1595387259.888888,out1,1,"2020-07-22 10:07:39",0,-1
1595387261.498725,1595387261.290347,out1,1,"2020-07-22 10:07:41",1,1
1595387263.044470,1595387263.351526,out1,1,"2020-07-22 10:07:43",1,1
1595387267.566518,1595387267.691324,out1,1,"2020-07-22 10:07:47",-1,-1
1595387271.605049,1595387271.705974,out1,1,"2020-07-22 10:07:51",1,1
1595387287.069885,1595343899.832581,in,3,"2020-07-22 10:07:07",1,1
1595387308.311435,1595387308.467428,in,3,"2020-07-22 10:07:28",1,1
1595387312.200568,1595387312.519414,in,3,"2020-07-22 10:07:32",-1,-1
1595387316.045954,1595387316.310359,in,3,"2020-07-22 10:07:36",1,1
1595387323.186100,1595387323.373470,in,3,"2020-07-22 10:07:43",-1,-1
1595387325.654103,1595387325.890801,in,2,"2020-07-22 10:07:45",1,1
1595387328.201266,1595387328.396810,in,2,"2020-07-22 10:07:48",-1,-1
1595387331.773707,1595387332.005601,in,1,"2020-07-22 10:07:51",1,1
1595387333.058268,1595387333.472981,in,3,"2020-07-22 10:07:53",1,1
1595387335.259404,1595387335.398643,in,1,"2020-07-22 10:07:55",-1,-1
1595387337.355768,1595342928.863002,out2,1,"2020-07-22 10:07:57",1,1
1595387340.876372,1595342932.362455,out2,1,"2020-07-22 10:07:00",-1,-1
1595387345.285573,1595342936.818422,out2,1,"2020-07-22 10:07:05",1,1
1595387348.614638,1595342940.166901,out2,1,"2020-07-22 10:07:08",-1,-1
1595387352.651853,1595387352.909680,out2,1,"2020-07-22 10:07:12",1,1
1595387371.317906,1595387371.316000,sys,1,"2020-07-22 10:07:31",1,1
1595387371.799590,1595387371.496000,sys,1,"2020-07-22 10:07:31",1,1
1595387371.969137,1595387371.665000,sys,1,"2020-07-22 10:07:31",1,1
1595387372.050918,1595387371.837000,sys,1,"2020-07-22 10:07:32",1,1
1595387372.140677,1595387372.007000,sys,1,"2020-07-22 10:07:32",1,1
1595387372.314215,1595387372.151000,sys,1,"2020-07-22 10:07:32",1,1
1595387373.232756,1595387373.230000,sys,1,"2020-07-22 10:07:33",1,1
1595387373.851110,1595387373.548000,sys,1,"2020-07-22 10:07:33",1,1
1595387373.919916,1595387373.919000,sys,1,"2020-07-22 10:07:33",1,1
1595387375.408931,1595387375.406000,sys,1,"2020-07-22 10:07:35",1,1
1595387376.482080,1595387376.452000,sys,1,"2020-07-22 10:07:36",1,1
1595387377.589096,1595387377.286000,sys,1,"2020-07-22 10:07:37",1,1
1595387378.053852,1595387378.052000,sys,1,"2020-07-22 10:07:38",1,1
1595387378.625324,1595387378.321000,sys,1,"2020-07-22 10:07:38",1,1
1595387409.678501,1595387409.734421,in,3,"2020-07-22 10:07:09",1,1
