1595430260.793825,out1,1,a,pressed
1595430261.023343,out1,1,b,pressed
1595430261.048087,out1,1,a,released
1595430261.213345,out1,1,b,released
1595430262.046063,out1,1,b,pressed
1595430262.060377,out1,1,a,pressed
1595430262.154253,out1,1,b,released
1595430262.185889,out1,1,a,released
1595430262.206430,out1,1,b,pressed
1595430262.373925,out1,1,b,released
1595428255.880613,in,3,a,pressed
1595428256.023203,in,3,b,pressed
1595428256.071605,in,3,a,released
1595428256.186974,in,3,b,released
1595429323.718228,out2,1,b,pressed
1595429323.866208,out2,1,a,pressed
1595429323.919855,out2,1,b,released
1595429324.068294,out2,1,a,released
1595429327.276846,out2,1,a,pressed
1595429327.416013,out2,1,b,pressed
1595429327.478949,out2,1,a,released
1595429327.590702,out2,1,b,released
1595473770.871073,in,3,a,pressed
1595473771.147591,in,3,b,pressed
1595473771.166407,in,3,a,released
1595473771.382080,in,3,b,released
1595473797.966620,out1,1,a,pressed
1595473798.134462,out1,1,b,pressed
1595473798.167389,out1,1,a,released
1595473798.310632,out1,1,b,released
1595473804.098659,in,1,a,pressed
1595473804.216487,in,1,a,released
1595473804.245829,in,1,a,pressed
1595473804.502002,in,1,b,pressed
1595473804.551781,in,1,a,released
1595473804.708086,in,1,b,released
1595473808.815393,in,1,b,pressed
1595473808.988459,in,1,a,pressed
1595473809.049070,in,1,b,released
1595473809.324132,in,1,a,released
1595473811.953878,in,2,a,pressed
1595473812.208252,in,2,b,pressed
1595473812.254415,in,2,a,released
1595473812.525754,in,2,b,released
1595473814.604369,in,2,b,pressed
1595473814.832906,in,2,a,pressed
1595473814.868903,in,2,b,released
1595473815.298826,in,2,a,released
1595473817.478700,in,3,a,pressed
1595473817.639895,in,3,b,pressed
1595473817.696355,in,3,a,released
1595473817.814770,in,3,b,released
1595473855.043828,out1,1,b,pressed
1595473855.230505,out1,1,a,pressed
1595473855.256555,out1,1,b,released
1595473855.416617,out1,1,a,released
1595473863.511995,in,3,a,pressed
1595473863.608772,in,3,b,pressed
1595473863.689056,in,3,a,released
1595473863.804878,in,3,b,released
1595473868.774760,in,3,a,pressed
1595473868.886753,in,3,b,pressed
1595473868.930619,in,3,a,released
1595473869.080857,in,3,b,released
1595473941.462536,out1,1,a,pressed
1595473941.633797,out1,1,b,pressed
1595473941.718294,out1,1,a,released
1595473941.860510,out1,1,b,released
1595473957.956506,out1,1,b,pressed
1595473958.056211,out1,1,a,pressed
1595473958.126162,out1,1,b,released
1595473958.382154,out1,1,a,released
1595473959.824411,out1,1,b,pressed
1595473960.040059,out1,1,a,pressed
1595473960.058210,out1,1,b,released
1595473960.224614,out1,1,a,released
1595473970.908674,out1,1,a,pressed
1595473971.132708,out1,1,b,pressed
1595473971.246953,out1,1,a,released
1595473971.428662,out1,1,b,released
1595473972.030115,out1,1,a,pressed
1595473972.225914,out1,1,a,released
1595473972.258281,out1,1,b,pressed
1595473972.445677,out1,1,b,released
1595473993.017945,out1,1,a,pressed
1595473993.048219,out1,1,b,pressed
1595473993.105697,out1,1,b,released
1595473993.340337,out1,1,b,pressed
1595473993.383621,out1,1,a,released
1595473993.583946,out1,1,b,released
1595474003.271634,in,3,a,pressed
