1594651745.209998,in,1,a,pressed
1594651745.547422,in,1,a,released
1594651745.612373,in,1,b,pressed
1594651745.924602,in,1,b,released
1594651751.122585,in,1,a,pressed
1594651754.338083,in,1,b,pressed
1594651754.424354,in,1,a,released
1594651754.507846,in,1,b,released
1594651799.692068,in,1,a,pressed
1594651800.065457,in,1,a,released
1594651800.080234,in,1,b,pressed
1594651800.365766,in,1,b,released
1594651807.241523,in,1,a,pressed
1594651807.613385,in,1,b,pressed
1594651807.688716,in,1,a,released
1594651807.918717,in,1,b,released
1594651808.367979,in,1,a,pressed
1594651808.504065,in,1,a,released
1594651808.671694,in,1,b,pressed
1594651808.836722,in,1,b,released
1594651809.114425,in,1,a,pressed
1594651809.418402,in,1,b,pressed
1594651809.555695,in,1,a,released
1594651809.864970,in,1,b,released
1594651830.176419,in,1,a,pressed
1594651830.449163,in,1,b,pressed
1594651830.613725,in,1,a,released
1594651830.890717,in,1,b,released
1594651890.521028,in,1,a,pressed
1594651890.708018,in,1,b,pressed
1594651890.855818,in,1,a,released
1594651891.026933,in,1,b,released
1594651917.983780,in,1,a,pressed
1594651918.364469,in,1,b,pressed
1594651918.454493,in,1,a,released
1594651918.615939,in,1,b,released
1594651920.862293,in,1,a,pressed
1594651921.041713,in,1,b,pressed
1594651921.088055,in,1,a,released
1594651921.116145,in,1,a,pressed
1594651921.191882,in,1,a,released
1594651921.326886,in,1,b,released
1594651922.602891,in,1,a,pressed
1594651922.734055,in,1,b,pressed
1594651922.761053,in,1,a,released
1594651922.972550,in,1,b,released
1594651924.052974,in,1,a,pressed
1594651924.212506,in,1,b,pressed
1594651924.299644,in,1,a,released
1594651924.451884,in,1,b,released
1594651937.750270,in,1,a,pressed
1594651937.953618,in,1,b,pressed
1594651937.987381,in,1,a,released
1594651938.187101,in,1,b,released
1594651962.610719,in,1,a,pressed
1594651962.916554,in,1,b,pressed
1594651963.048928,in,1,a,released
1594651963.834284,in,1,a,pressed
1594651964.126726,in,1,b,released
1594651964.166319,in,1,b,pressed
1594651964.339449,in,1,b,released
1594651964.551722,in,1,a,released
1594651978.068082,in,1,a,pressed
1594651978.180057,in,1,b,pressed
1594651978.225409,in,1,a,released
1594651978.379719,in,1,b,released
1594652029.032399,in,1,a,pressed
1594652029.294065,in,1,b,pressed
1594652029.372827,in,1,a,released
1594652029.485726,in,1,b,released
1594652223.788114,in,1,a,pressed
1594652224.083845,in,1,b,pressed
1594652224.154271,in,1,a,released
1594652224.262460,in,1,b,released
1594652224.949421,in,1,a,pressed
1594652225.238154,in,1,b,pressed
1594652225.375275,in,1,a,released
1594652225.516700,in,1,b,released
1594652226.537563,in,1,a,pressed
1594652226.942058,in,1,b,pressed
1594652227.013229,in,1,a,released
1594652227.213133,in,1,b,released
1594652227.764096,in,1,a,pressed
1594652227.969056,in,1,a,released
1594652227.994323,in,1,b,pressed
1594652228.249940,in,1,b,released
1594652294.478404,in,1,a,pressed
1594652294.727511,in,1,b,pressed
1594652294.796104,in,1,a,released
1594652294.927260,in,1,b,released
1594652299.130714,in,1,a,pressed
1594652299.291559,in,1,b,pressed
1594652299.386726,in,1,a,released
1594652299.536262,in,1,b,released
1594652313.481106,in,2,a,pressed
1594652313.660351,in,2,b,pressed
1594652313.762254,in,2,a,released
1594652313.969978,in,2,b,released
