1597563215.710402,1597563215.703405,in,1,"2020-08-16 14:08:35",-1,-1
1597563215.812343,1597563215.808345,in,1,"2020-08-16 14:08:35",1,1
1597563218.303753,1597563218.299752,in,1,"2020-08-16 14:08:38",-1,-1
1597563218.391031,1597563218.387032,in,1,"2020-08-16 14:08:38",1,1
1597563224.254334,1597563223.728624,out1,1,"2020-08-16 14:08:44",0,-1
1597563276.871231,1597563276.867230,in,1,"2020-08-16 14:08:36",-1,-1
1597563276.940540,1597563276.935524,in,1,"2020-08-16 14:08:36",1,1
1597563278.342898,1597563278.338897,in,1,"2020-08-16 14:08:38",-1,-1
1597563278.384167,1597563278.377172,in,1,"2020-08-16 14:08:38",1,1
1597563278.998943,1597563278.994964,in,1,"2020-08-16 14:08:38",-1,-1
1597563279.439996,1597563279.079614,in,1,"2020-08-16 14:08:39",1,1
1597563279.675419,1597563279.671439,in,1,"2020-08-16 14:08:39",-1,-1
1597563279.779114,1597563279.775116,in,1,"2020-08-16 14:08:39",1,1
1597563280.325542,1597563280.320545,in,1,"2020-08-16 14:08:40",-1,-1
1597563280.432482,1597563280.423488,in,1,"2020-08-16 14:08:40",1,1
1597563627.197901,1597563627.193902,in,1,"2020-08-16 14:08:27",-1,-1
1597563627.291528,1597563627.284516,in,1,"2020-08-16 14:08:27",1,1
1597563628.356136,1597563628.352155,in,1,"2020-08-16 14:08:28",-1,-1
1597563628.456137,1597563628.452133,in,1,"2020-08-16 14:08:28",1,1
1597563628.961408,1597563628.957407,in,1,"2020-08-16 14:08:28",-1,-1
1597563629.058500,1597563629.053504,in,1,"2020-08-16 14:08:29",1,1
1597563629.441796,1597563629.437794,in,1,"2020-08-16 14:08:29",-1,-1
1597563629.513856,1597563629.507862,in,1,"2020-08-16 14:08:29",1,1
1597563654.706412,1597563654.702413,in,1,"2020-08-16 14:08:54",-1,-1
1597563654.825674,1597563654.820682,in,1,"2020-08-16 14:08:54",1,1
1597563655.365353,1597563655.359355,in,1,"2020-08-16 14:08:55",1,1
1597563655.593618,1597563655.589639,in,1,"2020-08-16 14:08:55",1,1
1597563655.801838,1597563655.797840,in,1,"2020-08-16 14:08:55",1,1
1597563655.956463,1597563655.949469,in,1,"2020-08-16 14:08:55",1,1
1597563656.116863,1597563656.113844,in,1,"2020-08-16 14:08:56",1,1
1597563656.273764,1597563656.269785,in,1,"2020-08-16 14:08:56",1,1
1597564639.911366,1597564639.594000,sys,1,"2020-08-16 14:08:19",1,1
1597564641.648417,1597564641.341000,sys,1,"2020-08-16 14:08:21",-1,-1
